model,prompt_id,category,prompt_text,expected_keywords,run_index,cpu_before_percent,memory_before_mb,swap_before_mb,error,ttft_ms,total_ms,tokens_per_sec,eval_count,prompt_eval_count,done_reason,response_chars,cpu_after_percent,memory_after_mb,swap_after_mb,swap_delta_mb,memory_percent,keyword_coverage,response_text,hailo_timestamp,hailo_datetime,hailo_error,hailo_ts0_temp_c,hailo_ts1_temp_c,hailo_temp_c,hailo_cpu_utilization,hailo_nnc_utilization,hailo_dsp_utilization,hailo_ram_total_mb,hailo_ram_used_mb,hailo_ram_percent,hailo_ddr_noc_total_transactions
llama3.2:1b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,0.0,282.28,0.0,,345.87,11566.32,10.071,113,0,stop,249,0.1,281.59,0.0,0.0,2.5,0.5,"AI HAT+2の用途は、次のようすです。

1.  **AI-powered image editing**: AI HAT+2は、AI-powered image editing を使用して、写真を変えます。特に、AI HAT+2は、写真を変え、美学を改善するために使用できます。
2.  **2D/3D object manipulation**: AI HAT+2は、2D/3D object manipulation を使用して、3D objects を作成または操作することができます。",1783417442.8647742,2026-07-07T18:44:02.864776,,43.99300003051758,43.334999084472656,43.66399955749512,2.5,88.0,-1,7221.88671875,1706.51171875,23.629721500884628,-1
llama3.2:1b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,0.0,281.59,0.0,,345.43,12960.38,10.147,128,0,length,179,0.1,283.62,0.0,0.0,2.5,0.0,「物品が全部検出され、1人だけ発見できた。物品の総数は100個以上かもしれない。物品の種類は、箱から出てきたものを数えても難しいことがわからない。物品の場所はどの場所でもわかるようになっていた。物品の状態は、完全に無odorで、冷えたようになっていた。物品の温度は、正常な温度で、安定していた。物品の動作は、正常な動作で、静止していた。物品の状態は、完全に混,1783417456.1653018,2026-07-07T18:44:16.165304,,43.840999603271484,43.38600158691406,43.61350059509277,7.317072868347168,88.46153259277344,-1,7221.88671875,1706.51171875,23.629721500884628,-1
llama3.2:1b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,0.0,283.62,0.0,,345.02,12954.24,10.151,128,0,length,179,0.1,282.2,0.0,0.0,2.5,0.0,「物品が全部検出され、1人だけ発見できた。物品の総数は100個以上かもしれない。物品の種類は、箱から出てきたものを数えても難しいことがわからない。物品の場所はどの場所でもわかるようになっていた。物品の状態は、完全に無odorで、冷えたようになっていた。物品の温度は、正常な温度で、安定していた。物品の動作は、正常な動作で、静止していた。物品の状態は、完全に混,1783417468.357307,2026-07-07T18:44:28.357309,,43.840999603271484,43.4370002746582,43.638999938964844,2.5641026496887207,88.46153259277344,-1,7221.88671875,1706.51171875,23.629721500884628,-1
llama3.2:1b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,0.0,282.2,0.0,,345.83,12960.06,10.147,128,0,length,179,0.1,282.91,0.0,0.0,2.5,0.0,「物品が全部検出され、1人だけ発見できた。物品の総数は100個以上かもしれない。物品の種類は、箱から出てきたものを数えても難しいことがわからない。物品の場所はどの場所でもわかるようになっていた。物品の状態は、完全に無odorで、冷えたようになっていた。物品の温度は、正常な温度で、安定していた。物品の動作は、正常な動作で、静止していた。物品の状態は、完全に混,1783417481.656914,2026-07-07T18:44:41.656916,,44.04399871826172,43.5880012512207,43.81599998474121,5.0,88.0,-1,7221.88671875,1708.87890625,23.66249946587062,-1
llama3.2:1b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,282.91,0.0,,344.84,12959.59,10.147,128,0,length,182,0.1,282.12,0.0,0.0,2.5,0.333,"ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落としています。工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を自動化しています。両者は異なる視点から考えますが、工場は工学的な問題に近い可能性があります。

工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を",1783417494.9578404,2026-07-07T18:44:54.957842,,43.94200134277344,43.5880012512207,43.76500129699707,2.5,88.0,-1,7221.88671875,1707.54296875,23.644001010383477,-1
llama3.2:1b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,282.12,0.0,,345.09,12953.73,10.152,128,0,length,182,0.2,283.69,0.0,0.0,2.5,0.333,"ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落としています。工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を自動化しています。両者は異なる視点から考えますが、工場は工学的な問題に近い可能性があります。

工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を",1783417508.2595665,2026-07-07T18:45:08.259568,,44.09400177001953,43.53799819946289,43.81599998474121,0.0,0.0,-1,7221.88671875,1708.375,23.655521978274592,-1
llama3.2:1b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,283.75,0.0,,344.67,12949.76,10.155,128,0,length,182,0.1,282.88,0.0,0.0,2.5,0.333,"ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落としています。工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を自動化しています。両者は異なる視点から考えますが、工場は工学的な問題に近い可能性があります。

工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を",1783417520.45127,2026-07-07T18:45:20.451272,,44.04399871826172,43.53799819946289,43.790998458862305,4.878048419952393,92.0,-1,7221.88671875,1710.36328125,23.68305330530078,-1
llama3.2:1b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,50.0,282.88,0.0,,346.99,12948.43,10.158,128,0,length,191,0.1,281.97,0.0,0.0,2.5,0.333,"過剰な推測を避ける理由

1.  **カメラの視覚分析**: AI は、カメラの映像を分析して、特定のシナボリューや特定のイベントを検出することができます。過度の推測は、実際的な問題を無視し、潜在的なリスクを増大します。
2.  **データ quality control**: カメラの映像を分析して、正確で信頼edataを持たせる必要があります。過度の推測は、データの信頼性を損",1783417533.750679,2026-07-07T18:45:33.750681,,43.94200134277344,43.53799819946289,43.739999771118164,0.0,88.0,-1,7221.88671875,1712.2109375,23.708637426486217,-1
llama3.2:1b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,0.0,281.97,0.0,,344.11,12949.68,10.154,128,0,length,191,0.1,282.41,0.0,0.0,2.5,0.333,"過剰な推測を避ける理由

1.  **カメラの視覚分析**: AI は、カメラの映像を分析して、特定のシナボリューや特定のイベントを検出することができます。過度の推測は、実際的な問題を無視し、潜在的なリスクを増大します。
2.  **データ quality control**: カメラの映像を分析して、正確で信頼edataを持たせる必要があります。過度の推測は、データの信頼性を損",1783417547.051401,2026-07-07T18:45:47.051403,,43.891998291015625,43.4370002746582,43.664499282836914,4.878048419952393,92.0,-1,7221.88671875,1712.109375,23.707231111156787,-1
llama3.2:1b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,282.41,0.0,,344.76,12952.6,10.152,128,0,length,191,0.1,284.98,0.0,0.0,2.5,0.333,"過剰な推測を避ける理由

1.  **カメラの視覚分析**: AI は、カメラの映像を分析して、特定のシナボリューや特定のイベントを検出することができます。過度の推測は、実際的な問題を無視し、潜在的なリスクを増大します。
2.  **データ quality control**: カメラの映像を分析して、正確で信頼edataを持たせる必要があります。過度の推測は、データの信頼性を損",1783417559.2435417,2026-07-07T18:45:59.243544,,43.7400016784668,43.334999084472656,43.53750038146973,5.0,88.0,-1,7221.88671875,1712.30859375,23.70998965276452,-1
llama3.2:1b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,0.0,284.98,0.0,,344.95,4021.76,10.063,37,0,stop,48,0.1,283.39,0.0,0.0,2.5,0.667,この場面は、人々がバックパックを着用っています。彼らは一人の人物、脚の数が1つずつ増えています。,1783417563.6756074,2026-07-07T18:46:03.675609,,43.7400016784668,43.38600158691406,43.56300163269043,4.878048419952393,92.0,-1,7221.88671875,1712.2265625,23.70885378269075,-1
llama3.2:1b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,0.0,283.39,0.0,,344.95,4019.55,10.069,37,0,stop,48,0.1,283.88,0.0,0.0,2.5,0.667,この場面は、人々がバックパックを着用っています。彼らは一人の人物、脚の数が1つずつ増えています。,1783417568.1094978,2026-07-07T18:46:08.109500,,43.7400016784668,43.334999084472656,43.53750038146973,2.5641026496887207,92.0,-1,7221.88671875,1712.15234375,23.707826090719237,-1
llama3.2:1b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,0.0,283.88,0.0,,345.38,4019.52,10.07,37,0,stop,48,0.2,284.08,0.0,0.0,2.5,0.667,この場面は、人々がバックパックを着用っています。彼らは一人の人物、脚の数が1つずつ増えています。,1783417571.435614,2026-07-07T18:46:11.435616,,43.79100036621094,43.334999084472656,43.5629997253418,2.5,88.0,-1,7221.88671875,1710.31640625,23.682404236687198,-1
llama3.2:1b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",1,0.0,284.08,0.0,,677.62,5051.25,10.06,44,0,stop,57,0.1,283.36,0.0,0.0,2.5,1.0,"1 人物 = 1
バックパック = 1
椅子 = 1

人物が1人、バックパックが1個、椅子が1脚検出されました。",1783417576.9787397,2026-07-07T18:46:16.978742,,43.840999603271484,43.38600158691406,43.61350059509277,4.878048419952393,88.0,-1,7221.88671875,1711.03515625,23.692356622095488,-1
llama3.2:1b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",2,0.0,283.36,0.0,,678.22,5048.75,10.067,44,0,stop,57,0.2,281.81,0.0,0.0,2.5,1.0,"1 人物 = 1
バックパック = 1
椅子 = 1

人物が1人、バックパックが1個、椅子が1脚検出されました。",1783417581.4124978,2026-07-07T18:46:21.412500,,43.79100036621094,43.334999084472656,43.5629997253418,4.878048419952393,88.0,-1,7221.88671875,1711.26953125,23.69560196516341,-1
llama3.2:1b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",3,100.0,281.81,0.0,,677.68,5049.93,10.063,44,0,stop,57,0.1,281.98,0.0,0.0,2.5,1.0,"1 人物 = 1
バックパック = 1
椅子 = 1

人物が1人、バックパックが1個、椅子が1脚検出されました。",1783417586.9521475,2026-07-07T18:46:26.952150,,43.840999603271484,43.38600158691406,43.61350059509277,2.5641026496887207,88.0,-1,7221.88671875,1711.10546875,23.693330225015863,-1
llama3.2:1b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",1,0.0,281.98,0.0,,763.15,13297.85,10.212,128,0,length,162,0.1,283.36,0.0,0.0,2.5,0.0,「1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43,1783417600.2535505,2026-07-07T18:46:40.253553,,43.79100036621094,43.334999084472656,43.5629997253418,5.0,88.46153259277344,-1,7221.88671875,1711.21875,23.694898807498692,-1
llama3.2:1b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",2,0.0,283.36,0.0,,764.13,13296.72,10.213,128,0,length,162,0.2,283.69,0.0,0.0,2.5,0.0,「1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43,1783417613.5555787,2026-07-07T18:46:53.555580,,43.7400016784668,43.28499984741211,43.51250076293945,4.878048419952393,88.0,-1,7221.88671875,1711.2109375,23.694790629396426,-1
llama3.2:1b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",3,0.0,283.69,0.0,,767.23,13285.5,10.225,128,0,length,162,0.1,286.53,0.0,0.0,2.5,0.0,「1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43,1783417626.8574386,2026-07-07T18:47:06.857441,,43.7400016784668,43.334999084472656,43.53750038146973,2.5,92.0,-1,7221.88671875,1710.6015625,23.68635273741983,-1
qwen2.5-coder:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",1,1.9,471.12,0.0,,324.89,15696.78,8.327,128,0,length,233,0.1,330.91,0.0,0.0,2.8,1.0,"エッジAIの利点を3点、日本語で簡潔に説明してください。

1. **低遅延**：エッジAIは、データを処理するための近い位置に配置することで、データが遅延なく処理される可能性があります。これにより、ユーザーの行動や情報の提供がリアルタイムで可能になります。

2. **プライバシー**：エッジAIは、個人情報を直接管理したり、ユーザーの個人情報を加工したりすることはありません。これにより、ユーザーの個人情報を保護することができます。

3. **オフライン**",1783417664.4909613,2026-07-07T18:47:44.490964,,42.77899932861328,42.32400131225586,42.55150032043457,7.317072868347168,84.0,-1,7221.88671875,2047.11328125,28.345962225288467,-1
qwen2.5-coder:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",2,100.0,330.91,0.0,,323.6,15685.67,8.332,128,0,length,233,0.1,301.59,0.0,0.0,2.6,1.0,"エッジAIの利点を3点、日本語で簡潔に説明してください。

1. **低遅延**：エッジAIは、データを処理するための近い位置に配置することで、データが遅延なく処理される可能性があります。これにより、ユーザーの行動や情報の提供がリアルタイムで可能になります。

2. **プライバシー**：エッジAIは、個人情報を直接管理したり、ユーザーの個人情報を加工したりすることはありません。これにより、ユーザーの個人情報を保護することができます。

3. **オフライン**",1783417680.009232,2026-07-07T18:48:00.009234,,43.082000732421875,42.5260009765625,42.80400085449219,2.5641026496887207,88.0,-1,7221.88671875,2056.37109375,28.474153276471313,-1
qwen2.5-coder:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",3,0.0,301.59,0.0,,322.78,15688.19,8.33,128,0,length,233,0.1,292.41,0.0,0.0,2.5,1.0,"エッジAIの利点を3点、日本語で簡潔に説明してください。

1. **低遅延**：エッジAIは、データを処理するための近い位置に配置することで、データが遅延なく処理される可能性があります。これにより、ユーザーの行動や情報の提供がリアルタイムで可能になります。

2. **プライバシー**：エッジAIは、個人情報を直接管理したり、ユーザーの個人情報を加工したりすることはありません。これにより、ユーザーの個人情報を保護することができます。

3. **オフライン**",1783417695.5281994,2026-07-07T18:48:15.528202,,42.98099899291992,42.57699966430664,42.77899932861328,0.0,88.0,-1,7221.88671875,2056.5859375,28.47712817428358,-1
qwen2.5-coder:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",1,50.0,292.41,0.0,,324.08,15687.59,8.331,128,0,length,180,0.1,288.8,0.0,0.0,2.5,0.5,"AI HAT+ 2は、AIアシスタントとしての主な用途を以下にまとめます。

1. マルチ言語対応：AI HAT+ 2は多言語対応を可能にし、英語や日本語以外の言語に対応することができます。これにより、より多くの人々がAIアシスタントを使用できます。

2. 計算機関連：AI HAT+ 2は基本的な計算機関連の操作を可能にし、加法、減法、乗法、除法などの基本",1783417711.0482047,2026-07-07T18:48:31.048207,,43.132999420166016,42.62699890136719,42.8799991607666,7.142857551574707,84.0,-1,7221.88671875,2056.5703125,28.47691181807905,-1
qwen2.5-coder:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",2,0.0,288.8,0.0,,414.71,15688.32,8.38,128,0,length,180,0.1,287.14,0.0,0.0,2.5,0.5,"AI HAT+ 2は、AIアシスタントとしての主な用途を以下にまとめます。

1. マルチ言語対応：AI HAT+ 2は多言語対応を可能にし、英語や日本語以外の言語に対応することができます。これにより、より多くの人々がAIアシスタントを使用できます。

2. 計算機関連：AI HAT+ 2は基本的な計算機関連の操作を可能にし、加法、減法、乗法、除法などの基本",1783417726.5664814,2026-07-07T18:48:46.566483,,43.132999420166016,42.62699890136719,42.8799991607666,7.142857551574707,84.61538696289062,-1,7221.88671875,2056.80859375,28.4802112501981,-1
qwen2.5-coder:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,0.0,287.14,0.0,,324.48,15757.99,8.294,128,0,length,180,0.1,288.59,0.0,0.0,2.5,0.5,"AI HAT+ 2は、AIアシスタントとしての主な用途を以下にまとめます。

1. マルチ言語対応：AI HAT+ 2は多言語対応を可能にし、英語や日本語以外の言語に対応することができます。これにより、より多くの人々がAIアシスタントを使用できます。

2. 計算機関連：AI HAT+ 2は基本的な計算機関連の操作を可能にし、加法、減法、乗法、除法などの基本",1783417742.0838058,2026-07-07T18:49:02.083808,,43.132999420166016,42.62699890136719,42.8799991607666,5.0,88.0,-1,7221.88671875,2057.4296875,28.48881140932809,-1
qwen2.5-coder:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,0.0,288.59,0.0,,324.18,2383.33,8.256,17,0,stop,22,0.2,289.69,0.0,0.0,2.5,0.5,その場で1人、バックパックが1個検出された。,1783417745.4116178,2026-07-07T18:49:05.411620,,43.183998107910156,42.72800064086914,42.95599937438965,5.0,88.0,-1,7221.88671875,2057.4296875,28.48881140932809,-1
qwen2.5-coder:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,50.0,289.69,0.0,,323.42,2382.36,8.257,17,0,stop,22,0.0,288.31,0.0,0.0,2.5,0.5,その場で1人、バックパックが1個検出された。,1783417747.627643,2026-07-07T18:49:07.627645,,43.23400115966797,42.72800064086914,42.981000900268555,10.0,88.0,-1,7221.88671875,2059.0703125,28.511528810803533,-1
qwen2.5-coder:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,0.0,288.31,0.0,,325.26,2384.59,8.255,17,0,stop,22,0.2,288.52,0.0,0.0,2.5,0.5,その場で1人、バックパックが1個検出された。,1783417749.8469954,2026-07-07T18:49:09.846998,,43.23400115966797,42.72800064086914,42.981000900268555,4.878048419952393,88.0,-1,7221.88671875,2059.3046875,28.514774153871453,-1
qwen2.5-coder:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,288.78,0.0,,323.08,15688.71,8.33,128,0,length,203,0.1,290.89,0.0,0.0,2.5,0.333,"クラウドAIとエッジAIは、それぞれの特徴や優れた使用場面があります。ネットワーク接続が不安定な工場では、クラウドAIはより効果的に対応し、データを効率的に送受取りすることができます。

一方で、エッジAIは、特定の場所や環境に最適な性能を提供できます。これにより、クラウドAIとの通信が不安定な場合でも、エッジAIはその能力を利用して必要な処理を行うことができます。

したがって、ネットワーク接続が不安",1783417765.3666186,2026-07-07T18:49:25.366621,,43.132999420166016,42.72800064086914,42.93050003051758,4.878048419952393,84.0,-1,7221.88671875,2057.53125,28.490217724657523,-1
qwen2.5-coder:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,290.89,0.0,,431.32,15689.38,8.389,128,0,length,203,0.1,290.95,0.0,0.0,2.5,0.333,"クラウドAIとエッジAIは、それぞれの特徴や優れた使用場面があります。ネットワーク接続が不安定な工場では、クラウドAIはより効果的に対応し、データを効率的に送受取りすることができます。

一方で、エッジAIは、特定の場所や環境に最適な性能を提供できます。これにより、クラウドAIとの通信が不安定な場合でも、エッジAIはその能力を利用して必要な処理を行うことができます。

したがって、ネットワーク接続が不安",1783417780.8849318,2026-07-07T18:49:40.884934,,43.38600158691406,42.77899932861328,43.08250045776367,0.0,100.0,-1,7221.88671875,2057.296875,28.486972381589602,-1
qwen2.5-coder:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,290.95,0.0,,323.46,15773.38,8.285,128,0,length,203,0.0,288.81,0.0,0.0,2.5,0.333,"クラウドAIとエッジAIは、それぞれの特徴や優れた使用場面があります。ネットワーク接続が不安定な工場では、クラウドAIはより効果的に対応し、データを効率的に送受取りすることができます。

一方で、エッジAIは、特定の場所や環境に最適な性能を提供できます。これにより、クラウドAIとの通信が不安定な場合でも、エッジAIはその能力を利用して必要な処理を行うことができます。

したがって、ネットワーク接続が不安",1783417797.5101323,2026-07-07T18:49:57.510134,,43.132999420166016,42.72800064086914,42.93050003051758,2.5,20.0,-1,7221.88671875,2057.2890625,28.48686420348734,-1
qwen2.5-coder:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,100.0,288.81,0.0,,323.28,15684.36,8.333,128,0,length,170,0.0,289.58,0.0,0.0,2.5,0.333,"AIが監視カメラの説明文を作成する際、過剰な推測を避けるべき理由は以下の通りです。

1. 客户のニーズに応じて：AIは特定の目的やニーズに合わせて説明文を作成します。過剰な推測は、顧客の具体需求や期待を満たすために必要不可欠である可能性があります。

2. 説明文の正確性と信頼性：AIは常に正確で信頼できる情報を提供します。過剰な推測は",1783417813.0283399,2026-07-07T18:50:13.028342,,43.183998107910156,42.62699890136719,42.90549850463867,5.0,88.0,-1,7221.88671875,2057.2734375,28.48664784728281,-1
qwen2.5-coder:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,0.0,289.58,0.0,,321.8,15686.05,8.331,128,0,length,170,0.0,289.14,0.0,0.0,2.5,0.333,"AIが監視カメラの説明文を作成する際、過剰な推測を避けるべき理由は以下の通りです。

1. 客户のニーズに応じて：AIは特定の目的やニーズに合わせて説明文を作成します。過剰な推測は、顧客の具体需求や期待を満たすために必要不可欠である可能性があります。

2. 説明文の正確性と信頼性：AIは常に正確で信頼できる情報を提供します。過剰な推測は",1783417828.5467277,2026-07-07T18:50:28.546730,,43.23400115966797,42.678001403808594,42.95600128173828,5.0,88.0,-1,7221.88671875,2057.51171875,28.48994727940186,-1
qwen2.5-coder:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,289.14,0.0,,322.45,15687.05,8.331,128,0,length,170,0.0,290.75,0.0,0.0,2.5,0.333,"AIが監視カメラの説明文を作成する際、過剰な推測を避けるべき理由は以下の通りです。

1. 客户のニーズに応じて：AIは特定の目的やニーズに合わせて説明文を作成します。過剰な推測は、顧客の具体需求や期待を満たすために必要不可欠である可能性があります。

2. 説明文の正確性と信頼性：AIは常に正確で信頼できる情報を提供します。過剰な推測は",1783417844.0665402,2026-07-07T18:50:44.066542,,43.183998107910156,42.62699890136719,42.90549850463867,2.5641026496887207,88.0,-1,7221.88671875,2061.51171875,28.54533446776103,-1
qwen2.5-coder:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,0.0,290.75,0.0,,323.38,3471.59,8.259,26,0,stop,44,0.1,292.34,0.0,0.0,2.5,0.333,"この場面を日本語で説明すると、以下のようにできます。

「一人一人の椅子に座っている。」",1783417847.3922713,2026-07-07T18:50:47.392273,,43.132999420166016,42.678001403808594,42.905500411987305,5.0,84.0,-1,7221.88671875,2061.51171875,28.54533446776103,-1
qwen2.5-coder:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,0.0,292.34,0.0,,323.35,3473.27,8.254,26,0,stop,44,0.1,291.16,0.0,0.0,2.5,0.333,"この場面を日本語で説明すると、以下のようにできます。

「一人一人の椅子に座っている。」",1783417850.7180552,2026-07-07T18:50:50.718057,,43.183998107910156,42.678001403808594,42.930999755859375,4.878048419952393,84.0,-1,7221.88671875,2061.74609375,28.54857981082895,-1
qwen2.5-coder:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,0.0,291.16,0.0,,323.29,3470.53,8.261,26,0,stop,44,0.1,291.25,0.0,0.0,2.5,0.333,"この場面を日本語で説明すると、以下のようにできます。

「一人一人の椅子に座っている。」",1783417854.0421145,2026-07-07T18:50:54.042116,,43.23400115966797,42.83000183105469,43.03200149536133,2.5,92.0,-1,7221.88671875,2061.74609375,28.54857981082895,-1
