model,prompt_id,category,prompt_text,expected_keywords,run_index,cpu_before_percent,memory_before_mb,swap_before_mb,error,ttft_ms,total_ms,tokens_per_sec,eval_count,prompt_eval_count,done_reason,response_chars,cpu_after_percent,memory_after_mb,swap_after_mb,swap_delta_mb,memory_percent,keyword_coverage,response_text,hailo_timestamp,hailo_datetime,hailo_error,hailo_ts0_temp_c,hailo_ts1_temp_c,hailo_temp_c,hailo_cpu_utilization,hailo_nnc_utilization,hailo_dsp_utilization,hailo_ram_total_mb,hailo_ram_used_mb,hailo_ram_percent,hailo_ddr_noc_total_transactions
llama3.2:1b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,0.0,272.39,0.0,,345.5,11557.39,10.079,113,0,stop,249,0.1,270.41,0.0,0.0,4.5,0.5,"AI HAT+2の用途は、次のようすです。

1.  **AI-powered image editing**: AI HAT+2は、AI-powered image editing を使用して、写真を変えます。特に、AI HAT+2は、写真を変え、美学を改善するために使用できます。
2.  **2D/3D object manipulation**: AI HAT+2は、2D/3D object manipulation を使用して、3D objects を作成または操作することができます。",1783423138.951505,2026-07-07T20:18:58.951507,,44.6510009765625,43.94200134277344,44.29650115966797,7.142857551574707,88.0,-1,7221.88671875,1688.6015625,23.381723201444395,-1
llama3.2:1b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,0.0,270.41,0.0,,345.39,12954.57,10.151,128,0,length,179,0.1,269.78,0.0,0.0,4.5,0.0,「物品が全部検出され、1人だけ発見できた。物品の総数は100個以上かもしれない。物品の種類は、箱から出てきたものを数えても難しいことがわからない。物品の場所はどの場所でもわかるようになっていた。物品の状態は、完全に無odorで、冷えたようになっていた。物品の温度は、正常な温度で、安定していた。物品の動作は、正常な動作で、静止していた。物品の状態は、完全に混,1783423152.2531142,2026-07-07T20:19:12.253116,,44.499000549316406,43.891998291015625,44.195499420166016,4.878048419952393,92.0,-1,7221.88671875,1688.84765625,23.38513081166571,-1
llama3.2:1b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,0.0,269.78,0.0,,344.49,12958.05,10.148,128,0,length,179,0.1,269.86,0.0,0.0,4.5,0.0,「物品が全部検出され、1人だけ発見できた。物品の総数は100個以上かもしれない。物品の種類は、箱から出てきたものを数えても難しいことがわからない。物品の場所はどの場所でもわかるようになっていた。物品の状態は、完全に無odorで、冷えたようになっていた。物品の温度は、正常な温度で、安定していた。物品の動作は、正常な動作で、静止していた。物品の状態は、完全に混,1783423164.4450805,2026-07-07T20:19:24.445082,,44.448001861572266,43.891998291015625,44.170000076293945,0.0,92.0,-1,7221.88671875,1689.08203125,23.38837615473363,-1
llama3.2:1b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,0.0,269.86,0.0,,344.83,12945.2,10.158,128,0,length,179,0.2,268.56,0.0,0.0,4.5,0.0,「物品が全部検出され、1人だけ発見できた。物品の総数は100個以上かもしれない。物品の種類は、箱から出てきたものを数えても難しいことがわからない。物品の場所はどの場所でもわかるようになっていた。物品の状態は、完全に無odorで、冷えたようになっていた。物品の温度は、正常な温度で、安定していた。物品の動作は、正常な動作で、静止していた。物品の状態は、完全に混,1783423177.7468088,2026-07-07T20:19:37.746810,,44.499000549316406,43.94200134277344,44.22050094604492,7.142857551574707,88.0,-1,7221.88671875,1689.5703125,23.39513728612513,-1
llama3.2:1b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,268.56,0.0,,344.99,12945.33,10.158,128,0,length,182,0.1,276.59,0.0,0.0,4.6,0.333,"ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落としています。工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を自動化しています。両者は異なる視点から考えますが、工場は工学的な問題に近い可能性があります。

工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を",1783423191.0478187,2026-07-07T20:19:51.047821,,44.54899978637695,43.891998291015625,44.22049903869629,0.0,88.0,-1,7221.88671875,1694.0625,23.457339694926933,-1
llama3.2:1b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,276.59,0.0,,345.02,12943.51,10.16,128,0,length,182,0.1,272.06,0.0,0.0,4.5,0.333,"ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落としています。工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を自動化しています。両者は異なる視点から考えますが、工場は工学的な問題に近い可能性があります。

工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を",1783423203.2398067,2026-07-07T20:20:03.239809,,44.54899978637695,43.891998291015625,44.22049903869629,0.0,92.0,-1,7221.88671875,1694.296875,23.460585037994854,-1
llama3.2:1b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,272.06,0.0,,345.35,12942.22,10.161,128,0,length,182,0.1,271.97,0.0,0.0,4.5,0.333,"ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落としています。工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を自動化しています。両者は異なる視点から考えますが、工場は工学的な問題に近い可能性があります。

工場は古式の技術を使って作業を手伝っていますが、クラウドAIでは新型の技術を使って作業を",1783423216.5406382,2026-07-07T20:20:16.540640,,44.6510009765625,43.99300003051758,44.32200050354004,2.5,88.0,-1,7221.88671875,1694.296875,23.460585037994854,-1
llama3.2:1b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,0.0,271.97,0.0,,344.85,12943.04,10.16,128,0,length,191,0.1,269.0,0.0,0.0,4.5,0.333,"過剰な推測を避ける理由

1.  **カメラの視覚分析**: AI は、カメラの映像を分析して、特定のシナボリューや特定のイベントを検出することができます。過度の推測は、実際的な問題を無視し、潜在的なリスクを増大します。
2.  **データ quality control**: カメラの映像を分析して、正確で信頼edataを持たせる必要があります。過度の推測は、データの信頼性を損",1783423229.8411446,2026-07-07T20:20:29.841147,,44.54899978637695,43.891998291015625,44.22049903869629,4.878048419952393,88.0,-1,7221.88671875,1694.54296875,23.46399264821617,-1
llama3.2:1b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,0.0,269.0,0.0,,344.55,12948.57,10.155,128,0,length,191,0.1,270.84,0.0,0.0,4.5,0.333,"過剰な推測を避ける理由

1.  **カメラの視覚分析**: AI は、カメラの映像を分析して、特定のシナボリューや特定のイベントを検出することができます。過度の推測は、実際的な問題を無視し、潜在的なリスクを増大します。
2.  **データ quality control**: カメラの映像を分析して、正確で信頼edataを持たせる必要があります。過度の推測は、データの信頼性を損",1783423242.0333781,2026-07-07T20:20:42.033380,,44.599998474121094,43.94200134277344,44.270999908447266,2.5641026496887207,88.0,-1,7221.88671875,1706.7890625,23.633561823515,-1
llama3.2:1b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,270.84,0.0,,345.57,12953.44,10.152,128,0,length,191,0.1,270.77,0.0,0.0,4.5,0.333,"過剰な推測を避ける理由

1.  **カメラの視覚分析**: AI は、カメラの映像を分析して、特定のシナボリューや特定のイベントを検出することができます。過度の推測は、実際的な問題を無視し、潜在的なリスクを増大します。
2.  **データ quality control**: カメラの映像を分析して、正確で信頼edataを持たせる必要があります。過度の推測は、データの信頼性を損",1783423255.334611,2026-07-07T20:20:55.334613,,44.599998474121094,43.891998291015625,44.24599838256836,5.0,92.0,-1,7221.88671875,1707.22265625,23.639565708190652,-1
llama3.2:1b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,100.0,270.77,0.0,,344.87,4024.84,10.054,37,0,stop,48,0.1,270.81,0.0,0.0,4.5,0.667,この場面は、人々がバックパックを着用っています。彼らは一人の人物、脚の数が1つずつ増えています。,1783423259.7675698,2026-07-07T20:20:59.767571,,44.599998474121094,43.891998291015625,44.24599838256836,4.878048419952393,88.0,-1,7221.88671875,1707.22265625,23.639565708190652,-1
llama3.2:1b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,0.0,270.36,0.0,,345.47,4020.75,10.067,37,0,stop,48,0.1,270.41,0.0,0.0,4.5,0.667,この場面は、人々がバックパックを着用っています。彼らは一人の人物、脚の数が1つずつ増えています。,1783423263.0924342,2026-07-07T20:21:03.092436,,44.599998474121094,43.99300003051758,44.296499252319336,2.5,88.0,-1,7221.88671875,1709.05859375,23.66498756222269,-1
llama3.2:1b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,0.0,270.41,0.0,,345.0,4020.34,10.067,37,0,stop,48,0.0,270.17,0.0,0.0,4.5,0.667,この場面は、人々がバックパックを着用っています。彼らは一人の人物、脚の数が1つずつ増えています。,1783423267.5249193,2026-07-07T20:21:07.524921,,44.599998474121094,43.94200134277344,44.270999908447266,2.5,88.0,-1,7221.88671875,1709.05859375,23.66498756222269,-1
llama3.2:1b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",1,0.0,270.17,0.0,,679.22,5048.43,10.07,44,0,stop,57,0.1,269.33,0.0,0.0,4.5,1.0,"1 人物 = 1
バックパック = 1
椅子 = 1

人物が1人、バックパックが1個、椅子が1脚検出されました。",1783423273.065752,2026-07-07T20:21:13.065754,,44.499000549316406,43.99300003051758,44.24600028991699,4.878048419952393,88.0,-1,7221.88671875,1709.921875,23.676941242522865,-1
llama3.2:1b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",2,50.0,269.33,0.0,,679.32,5048.32,10.071,44,0,stop,57,0.0,270.33,0.0,0.0,4.5,1.0,"1 人物 = 1
バックパック = 1
椅子 = 1

人物が1人、バックパックが1個、椅子が1脚検出されました。",1783423277.4999516,2026-07-07T20:21:17.499954,,44.70100021362305,43.99300003051758,44.34700012207031,5.0,88.0,-1,7221.88671875,1709.921875,23.676941242522865,-1
llama3.2:1b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",3,0.0,270.86,0.0,,678.04,5051.13,10.062,44,0,stop,57,0.0,271.14,0.0,0.0,4.5,1.0,"1 人物 = 1
バックパック = 1
椅子 = 1

人物が1人、バックパックが1個、椅子が1脚検出されました。",1783423283.041555,2026-07-07T20:21:23.041557,,44.6510009765625,43.94200134277344,44.29650115966797,4.878048419952393,88.46153259277344,-1,7221.88671875,1709.74609375,23.674507235221924,-1
llama3.2:1b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",1,0.0,271.14,0.0,,678.95,13293.45,10.147,128,0,length,162,0.1,270.86,0.0,0.0,4.5,0.0,「1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43,1783423296.3428795,2026-07-07T20:21:36.342881,,44.70100021362305,43.94200134277344,44.32150077819824,2.5,88.0,-1,7221.88671875,1711.3984375,23.697386903850763,-1
llama3.2:1b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",2,0.0,270.86,0.0,,678.54,13296.18,10.145,128,0,length,162,0.1,269.08,0.0,0.0,4.5,0.0,「1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43,1783423309.6437523,2026-07-07T20:21:49.643754,,44.6510009765625,43.840999603271484,44.24600028991699,2.5641026496887207,88.0,-1,7221.88671875,1710.421875,23.68386464106776,-1
llama3.2:1b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",3,0.0,269.08,0.0,,678.66,13295.17,10.145,128,0,length,162,0.1,271.7,0.0,0.0,4.5,0.0,「1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43,1783423322.9451566,2026-07-07T20:22:02.945159,,44.6510009765625,43.99300003051758,44.32200050354004,0.0,92.0,-1,7221.88671875,1712.08203125,23.706852487798862,-1
qwen2.5-coder:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",1,5.2,452.55,0.0,,325.14,15735.08,8.306,128,0,length,233,0.1,297.09,0.0,0.0,4.8,1.0,"エッジAIの利点を3点、日本語で簡潔に説明してください。

1. **低遅延**：エッジAIは、データを処理するための近い位置に配置することで、データが遅延なく処理される可能性があります。これにより、ユーザーの行動や情報の提供がリアルタイムで可能になります。

2. **プライバシー**：エッジAIは、個人情報を直接管理したり、ユーザーの個人情報を加工したりすることはありません。これにより、ユーザーの個人情報を保護することができます。

3. **オフライン**",1783423360.642244,2026-07-07T20:22:40.642246,,43.7400016784668,43.183998107910156,43.46199989318848,2.5641026496887207,84.0,-1,7221.88671875,2040.76953125,28.258121606250096,-1
qwen2.5-coder:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",2,50.0,297.09,0.0,,324.99,15740.21,8.303,128,0,length,233,0.0,280.56,0.0,0.0,4.6,1.0,"エッジAIの利点を3点、日本語で簡潔に説明してください。

1. **低遅延**：エッジAIは、データを処理するための近い位置に配置することで、データが遅延なく処理される可能性があります。これにより、ユーザーの行動や情報の提供がリアルタイムで可能になります。

2. **プライバシー**：エッジAIは、個人情報を直接管理したり、ユーザーの個人情報を加工したりすることはありません。これにより、ユーザーの個人情報を保護することができます。

3. **オフライン**",1783423376.160677,2026-07-07T20:22:56.160679,,43.840999603271484,43.334999084472656,43.58799934387207,2.5641026496887207,84.0,-1,7221.88671875,2045.00390625,28.31675413767719,-1
qwen2.5-coder:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",3,0.0,280.56,0.0,,324.83,15733.94,8.307,128,0,length,233,0.1,275.59,0.0,0.0,4.6,1.0,"エッジAIの利点を3点、日本語で簡潔に説明してください。

1. **低遅延**：エッジAIは、データを処理するための近い位置に配置することで、データが遅延なく処理される可能性があります。これにより、ユーザーの行動や情報の提供がリアルタイムで可能になります。

2. **プライバシー**：エッジAIは、個人情報を直接管理したり、ユーザーの個人情報を加工したりすることはありません。これにより、ユーザーの個人情報を保護することができます。

3. **オフライン**",1783423391.6795511,2026-07-07T20:23:11.679553,,43.891998291015625,43.334999084472656,43.61349868774414,2.5,84.0,-1,7221.88671875,2045.58984375,28.32486749534699,-1
qwen2.5-coder:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",1,50.0,275.59,0.0,,324.89,15730.98,8.308,128,0,length,180,0.0,278.55,0.0,0.0,4.6,0.5,"AI HAT+ 2は、AIアシスタントとしての主な用途を以下にまとめます。

1. マルチ言語対応：AI HAT+ 2は多言語対応を可能にし、英語や日本語以外の言語に対応することができます。これにより、より多くの人々がAIアシスタントを使用できます。

2. 計算機関連：AI HAT+ 2は基本的な計算機関連の操作を可能にし、加法、減法、乗法、除法などの基本",1783423407.1978097,2026-07-07T20:23:27.197812,,44.04399871826172,43.48699951171875,43.765499114990234,2.5,84.0,-1,7221.88671875,2050.31640625,28.390315247216712,-1
qwen2.5-coder:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",2,0.0,278.55,0.0,,323.97,15747.72,8.299,128,0,length,180,0.1,276.05,0.0,0.0,4.6,0.5,"AI HAT+ 2は、AIアシスタントとしての主な用途を以下にまとめます。

1. マルチ言語対応：AI HAT+ 2は多言語対応を可能にし、英語や日本語以外の言語に対応することができます。これにより、より多くの人々がAIアシスタントを使用できます。

2. 計算機関連：AI HAT+ 2は基本的な計算機関連の操作を可能にし、加法、減法、乗法、除法などの基本",1783423423.8241773,2026-07-07T20:23:43.824179,,44.04399871826172,43.5880012512207,43.81599998474121,0.0,84.0,-1,7221.88671875,2050.15234375,28.388043507069167,-1
qwen2.5-coder:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,100.0,276.11,0.0,,324.4,15737.86,8.304,128,0,length,180,0.1,283.47,0.0,0.0,4.7,0.5,"AI HAT+ 2は、AIアシスタントとしての主な用途を以下にまとめます。

1. マルチ言語対応：AI HAT+ 2は多言語対応を可能にし、英語や日本語以外の言語に対応することができます。これにより、より多くの人々がAIアシスタントを使用できます。

2. 計算機関連：AI HAT+ 2は基本的な計算機関連の操作を可能にし、加法、減法、乗法、除法などの基本",1783423439.3429112,2026-07-07T20:23:59.342914,,44.14500045776367,43.48699951171875,43.81599998474121,5.0,84.0,-1,7221.88671875,2052.078125,28.414709409277243,-1
qwen2.5-coder:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,0.0,283.47,0.0,,324.56,2389.77,8.232,17,0,stop,22,0.1,284.27,0.0,0.0,4.7,0.5,その場で1人、バックパックが1個検出された。,1783423441.560154,2026-07-07T20:24:01.560156,,44.09400177001953,43.48699951171875,43.79050064086914,7.317072868347168,88.0,-1,7221.88671875,2051.8046875,28.410923175698006,-1
qwen2.5-coder:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,0.0,284.27,0.0,,324.53,2390.51,8.229,17,0,stop,22,0.2,282.09,0.0,0.0,4.7,0.5,その場で1人、バックパックが1個検出された。,1783423443.7774136,2026-07-07T20:24:03.777416,,44.04399871826172,43.48699951171875,43.765499114990234,7.317072868347168,88.0,-1,7221.88671875,2051.8046875,28.410923175698006,-1
qwen2.5-coder:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,0.0,282.09,0.0,,323.45,2389.55,8.228,17,0,stop,22,0.0,282.27,0.0,0.0,4.7,0.5,その場で1人、バックパックが1個検出された。,1783423445.9948685,2026-07-07T20:24:05.994870,,44.14500045776367,43.5880012512207,43.86650085449219,7.142857551574707,84.0,-1,7221.88671875,2050.375,28.391126582983695,-1
qwen2.5-coder:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,282.27,0.0,,358.96,15743.37,8.32,128,0,length,203,0.1,277.22,0.0,0.0,4.6,0.333,"クラウドAIとエッジAIは、それぞれの特徴や優れた使用場面があります。ネットワーク接続が不安定な工場では、クラウドAIはより効果的に対応し、データを効率的に送受取りすることができます。

一方で、エッジAIは、特定の場所や環境に最適な性能を提供できます。これにより、クラウドAIとの通信が不安定な場合でも、エッジAIはその能力を利用して必要な処理を行うことができます。

したがって、ネットワーク接続が不安",1783423461.513955,2026-07-07T20:24:21.513957,,44.34700012207031,43.5880012512207,43.96750068664551,2.4390242099761963,100.0,-1,7221.88671875,2051.9140625,28.4124376691297,-1
qwen2.5-coder:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,277.22,0.0,,324.14,15735.63,8.305,128,0,length,203,0.1,275.42,0.0,0.0,4.6,0.333,"クラウドAIとエッジAIは、それぞれの特徴や優れた使用場面があります。ネットワーク接続が不安定な工場では、クラウドAIはより効果的に対応し、データを効率的に送受取りすることができます。

一方で、エッジAIは、特定の場所や環境に最適な性能を提供できます。これにより、クラウドAIとの通信が不安定な場合でも、エッジAIはその能力を利用して必要な処理を行うことができます。

したがって、ネットワーク接続が不安",1783423478.1402647,2026-07-07T20:24:38.140267,,44.09400177001953,43.53799819946289,43.81599998474121,2.5641026496887207,84.0,-1,7221.88671875,2052.14453125,28.415628923146492,-1
qwen2.5-coder:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,275.42,0.0,,323.7,15734.88,8.306,128,0,length,203,0.1,276.25,0.0,0.0,4.6,0.333,"クラウドAIとエッジAIは、それぞれの特徴や優れた使用場面があります。ネットワーク接続が不安定な工場では、クラウドAIはより効果的に対応し、データを効率的に送受取りすることができます。

一方で、エッジAIは、特定の場所や環境に最適な性能を提供できます。これにより、クラウドAIとの通信が不安定な場合でも、エッジAIはその能力を利用して必要な処理を行うことができます。

したがって、ネットワーク接続が不安",1783423493.6602266,2026-07-07T20:24:53.660229,,44.04399871826172,43.48699951171875,43.765499114990234,5.0,84.0,-1,7221.88671875,2052.3828125,28.418928355265543,-1
qwen2.5-coder:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,0.0,276.25,0.0,,324.96,15733.25,8.307,128,0,length,170,0.1,275.38,0.0,0.0,4.6,0.333,"AIが監視カメラの説明文を作成する際、過剰な推測を避けるべき理由は以下の通りです。

1. 客户のニーズに応じて：AIは特定の目的やニーズに合わせて説明文を作成します。過剰な推測は、顧客の具体需求や期待を満たすために必要不可欠である可能性があります。

2. 説明文の正確性と信頼性：AIは常に正確で信頼できる情報を提供します。過剰な推測は",1783423509.178856,2026-07-07T20:25:09.178857,,44.09400177001953,43.4370002746582,43.76550102233887,7.317072868347168,88.0,-1,7221.88671875,2052.828125,28.425094507094588,-1
qwen2.5-coder:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,0.0,275.38,0.0,,324.25,15737.96,8.304,128,0,length,170,0.1,276.8,0.0,0.0,4.6,0.333,"AIが監視カメラの説明文を作成する際、過剰な推測を避けるべき理由は以下の通りです。

1. 客户のニーズに応じて：AIは特定の目的やニーズに合わせて説明文を作成します。過剰な推測は、顧客の具体需求や期待を満たすために必要不可欠である可能性があります。

2. 説明文の正確性と信頼性：AIは常に正確で信頼できる情報を提供します。過剰な推測は",1783423524.6975386,2026-07-07T20:25:24.697540,,44.14500045776367,43.53799819946289,43.84149932861328,4.878048419952393,88.0,-1,7221.88671875,2053.07421875,28.428502117315908,-1
qwen2.5-coder:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,276.8,0.0,,362.58,15735.22,8.326,128,0,length,170,0.1,277.27,0.0,0.0,4.6,0.333,"AIが監視カメラの説明文を作成する際、過剰な推測を避けるべき理由は以下の通りです。

1. 客户のニーズに応じて：AIは特定の目的やニーズに合わせて説明文を作成します。過剰な推測は、顧客の具体需求や期待を満たすために必要不可欠である可能性があります。

2. 説明文の正確性と信頼性：AIは常に正確で信頼できる情報を提供します。過剰な推測は",1783423540.2161372,2026-07-07T20:25:40.216139,,44.24599838256836,43.53799819946289,43.891998291015625,2.5,92.0,-1,7221.88671875,2054.6484375,28.450300004922102,-1
qwen2.5-coder:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,0.0,277.8,0.0,,324.62,3481.42,8.236,26,0,stop,44,0.0,278.0,0.0,0.0,4.6,0.333,"この場面を日本語で説明すると、以下のようにできます。

「一人一人の椅子に座っている。」",1783423544.648214,2026-07-07T20:25:44.648216,,44.14500045776367,43.5880012512207,43.86650085449219,2.5641026496887207,88.0,-1,7221.88671875,2054.40234375,28.44689239470079,-1
qwen2.5-coder:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,0.0,278.0,0.0,,324.38,3484.49,8.228,26,0,stop,44,0.1,278.59,0.0,0.0,4.6,0.333,"この場面を日本語で説明すると、以下のようにできます。

「一人一人の椅子に座っている。」",1783423547.9738698,2026-07-07T20:25:47.973872,,44.14500045776367,43.5880012512207,43.86650085449219,7.317072868347168,88.0,-1,7221.88671875,2054.88671875,28.453599437041156,-1
qwen2.5-coder:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,50.0,278.64,0.0,,323.36,3481.11,8.234,26,0,stop,44,0.0,278.23,0.0,0.0,4.6,0.333,"この場面を日本語で説明すると、以下のようにできます。

「一人一人の椅子に座っている。」",1783423551.2987113,2026-07-07T20:25:51.298713,,44.14500045776367,43.638999938964844,43.89200019836426,5.0,88.0,-1,7221.88671875,2055.1328125,28.457007047262472,-1
